"Composite List",,,,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,,,
591,9_C0232,"HR Crystal Screen Cryo - 30","Ammonium sulfate",,0.17M,,,,"PEG 8000","25.5% (w/v)","Glycerol Anhydrous","15% (v/v)",,,,
595,9_C0233,,"Ammonium thiocyanate",NH4SCN,2.7M,"Bis-Tris Propane","0.1 M",7,,,,,,,,
599,9_C0234,,"Ammonium thiocyanate",NH4SCN,2.7M,HEPES,"0.1 M",7.5,,,,,,,,
603,9_C0235,,"Ammonium thiocyanate",NH4SCN,2.7M,CAPS,"0.1 M",10,,,,,,,,
607,9_C0236,"HR Crystal Screen Cryo - 31","Ammonium Sulfate",,0.17M,,,,"PEG 4000","25.5% (w/v)","Glycerol Anhydrous","15% (v/v)",,,,
611,9_C0237,"HR Crystal Screen Cryo - 4","Ammonium Sulfate",,1.5M,"Tris Hydrochloride",0.075M,8.5,"Glycerol Anhydrous","25% (v/v)",,,,,,
615,9_C0238,,"Ammonium bromide",NH4Br,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","12% (w/v)",,,,,,
619,9_C0239,,"Ammonium bromide",NH4Br,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","12% (w/v)",,,,,,
623,9_C0240,,"Ammonium bromide",NH4Br,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","12% (w/v)",,,,,,
771,9_C0241,,"Ammonium bromide",NH4Br,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","12% (w/v)",,,,,,
775,9_C0242,,"Ammonium chloride",NH4Cl,"0.1 M",MES,"0.1 M",6,"PEG 20000","12% (w/v)",,,,,,
779,9_C0243,,"Ammonium chloride",NH4Cl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
783,9_C0244,,"Ammonium nitrate",NH4NO3,"0.1 M",MES,"0.1 M",6,"PEG 20000","12% (w/v)",,,,,,
787,9_C0245,,"Ammonium nitrate",NH4NO3,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","12% (w/v)",,,,,,
791,9_C0246,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","12% (w/v)",,,,,,
795,9_C0247,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","12% (w/v)",,,,,,
799,9_C0248,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","12% (w/v)",,,,,,
803,9_C0249,,"Ammonium sulfate",(NH4)2SO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","12% (w/v)",,,,,,
807,9_C0250,"HR Crystal Screen Cryo - 5","Sodium Citrate tribasic dihydrate",,"0.2 M",HEPES-Na,"0.1 M",7.5,"2-Methyl-2,4-pentanediol","30% (v/v)",,,,,,
811,9_C0251,"HR Crystal Screen Cryo - 6","Magnesium Chloride hexahydrate",,"0.16 M","Tris Hydrochloride","0.08 M",8.5,"PEG 4000","24% (w/v)","Glycerol Anhydrous","20% (v/v)",,,,
815,9_C0252,"HR Crystal Screen Cryo - 7",,,,"Sodium Cacodylate trihydrate","0.07 M",6.5,"Sodium Acetate trihydrate",0.98M,"Glycerol Anhydrous","30% (v/v)",,,,
963,9_C0253,,"Lithium bromide",LiBr,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","12% (w/v)",,,,,,
967,9_C0254,,"Lithium bromide",LiBr,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","12% (w/v)",,,,,,
971,9_C0255,,"Lithium chloride",LiCl,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","12% (w/v)",,,,,,
975,9_C0256,,"Lithium chloride",LiCl,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
979,9_C0257,,"Lithium chloride",LiCl,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","12% (w/v)",,,,,,
983,9_C0258,,"Lithium chloride",LiCl,"0.1 M",MES,"0.1 M",6,"PEG 20000","12% (w/v)",,,,,,
987,9_C0259,,"Magnesium acetate",Mg(C2H3O2)2*4H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","12% (w/v)",,,,,,
991,9_C0260,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M",Tris,"0.1 M",8,"PEG 20000","12% (w/v)",,,,,,
995,9_C0261,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
999,9_C0262,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","12% (w/v)",,,,,,
1003,9_C0263,"HR Crystal Screen Cryo - 8","Sodium Citrate tribasic dihydrate",,"0.14 M","Sodium Cacodylate trihydrate","0.07 M",6.5,Iso-Propanol,"21% (v/v)","Glycerol Anhydrous","30% (v/v)",,,,
1007,9_C0264,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M",MES,"0.1 M",6,"PEG 20000","12% (w/v)",,,,,,
1155,9_C0265,,"Manganese chloride tetrahydrate",MnCl2*4H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
1159,9_C0266,,"Potassium acetate",KC2H3O2,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","12% (w/v)",,,,,,
1163,9_C0267,,"Potassium acetate",KC2H3O2,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","12% (w/v)",,,,,,
1167,9_C0268,,"Potassium acetate",KC2H3O2,"0.1 M",Tris,"0.1 M",8,"PEG 20000","12% (w/v)",,,,,,
1171,9_C0269,,"Potassium acetate",KC2H3O2,"0.1 M",MES,"0.1 M",6,"PEG 20000","12% (w/v)",,,,,,
1175,9_C0270,,"Potassium bromide",KBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","12% (w/v)",,,,,,
1179,9_C0271,,"Potassium bromide",KBr,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
1183,9_C0272,,"Potassium bromide",KBr,"0.1 M",Tris,"0.1 M",8,"PEG 20000","12% (w/v)",,,,,,
1187,9_C0273,,"Potassium carbonate",K2CO3,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","12% (w/v)",,,,,,
1191,9_C0274,,"Potassium carbonate",K2CO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
1195,9_C0275,,"Potassium carbonate",K2CO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","12% (w/v)",,,,,,
1199,9_C0276,,"Potassium chloride",KCl,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","12% (w/v)",,,,,,
1347,9_C0277,,"Potassium chloride",KCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","12% (w/v)",,,,,,
1351,9_C0278,,"Potassium nitrate",KNO3,"0.1 M",MES,"0.1 M",6,"PEG 20000","12% (w/v)",,,,,,
1355,9_C0279,,"Potassium nitrate",KNO3,"0.1 M",Tris,"0.1 M",8,"PEG 20000","12% (w/v)",,,,,,
1359,9_C0280,,"Potassium nitrate",KNO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
1363,9_C0281,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 20000","12% (w/v)",,,,,,
1367,9_C0282,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
1371,9_C0283,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",MES,"0.1 M",6,"PEG 20000","12% (w/v)",,,,,,
1375,9_C0284,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","12% (w/v)",,,,,,
1379,9_C0285,,"Potassium thiocyanate",KSCN,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","12% (w/v)",,,,,,
1383,9_C0286,,"Rubidium chloride",RbCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
1387,9_C0287,,"Rubidium chloride",RbCl,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","12% (w/v)",,,,,,
1391,9_C0288,,"Rubidium chloride",RbCl,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","12% (w/v)",,,,,,
99,9_C0289,,"Sodium bromide",NaBr,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
103,9_C0290,,"Sodium bromide",NaBr,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","12% (w/v)",,,,,,
107,9_C0291,,"Sodium chloride",NaCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","12% (w/v)",,,,,,
111,9_C0292,,"Sodium chloride",NaCl,"0.1 M",Tris,"0.1 M",8,"PEG 20000","12% (w/v)",,,,,,
115,9_C0293,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","12% (w/v)",,,,,,
119,9_C0294,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",Tris,"0.1 M",8,"PEG 20000","12% (w/v)",,,,,,
123,9_C0295,,"Sodium nitrate",NaNO3,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","12% (w/v)",,,,,,
127,9_C0296,,"Sodium phosphate-monobasic",NaH2PO4*H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
131,9_C0297,,"Sodium phosphate-monobasic",NaH2PO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 20000","12% (w/v)",,,,,,
135,9_C0298,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",Tris,"0.1 M",8,"PEG 20000","12% (w/v)",,,,,,
139,9_C0299,,"Zinc acetate",Zn(C2H3O2)2,"0.1 M",MES,"0.1 M",6,"PEG 20000","12% (w/v)",,,,,,
143,9_C0300,,"Zinc acetate",Zn(C2H3O2)2,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
291,9_C0301,,"Potassium phosphate dibasic",K2HPO4,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","12% (w/v)",,,,,,
295,9_C0302,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","12% (w/v)",,,,,,
299,9_C0303,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",MES,"0.1 M",6,"PEG 20000","12% (w/v)",,,,,,
303,9_C0304,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
307,9_C0305,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","12% (w/v)",,,,,,
311,9_C0306,,"Potassium phosphate-tribasic",K3PO4,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","12% (w/v)",,,,,,
315,9_C0307,,"Ammonium thiocyanate",NH4SCN,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","12% (w/v)",,,,,,
319,9_C0308,,"Manganese sulfate monohydrate",MnSO4*H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
323,9_C0309,"HR Crystal Screen Cryo - 32",,,,,,,"Ammonium Sulfate",1.5M,"Glycerol Anhydrous","25% (v/v)",,,,
327,9_C0310,"HR Crystal Screen Cryo - 33",,,,,,,"Sodium Formate",3.6M,"Glycerol Anhydrous","10% (v/v)",,,,
331,9_C0311,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
335,9_C0312,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",Tris,"0.1 M",8,"PEG 20000","12% (w/v)",,,,,,
483,9_C0313,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","12% (w/v)",,,,,,
487,9_C0314,,"Ammonium bromide",NH4Br,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","24% (w/v)",,,,,,
491,9_C0315,,"Ammonium chloride",NH4Cl,"0.1 M",MES,"0.1 M",6,"PEG 20000","24% (w/v)",,,,,,
495,9_C0316,,"Ammonium chloride",NH4Cl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","24% (w/v)",,,,,,
499,9_C0317,,"Ammonium nitrate",NH4NO3,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
503,9_C0318,,"Ammonium nitrate",NH4NO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
507,9_C0319,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","24% (w/v)",,,,,,
511,9_C0320,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
515,9_C0321,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","24% (w/v)",,,,,,
519,9_C0322,,"Ammonium sulfate",(NH4)2SO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
523,9_C0323,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
527,9_C0324,,"Ammonium sulfate",(NH4)2SO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
675,9_C0325,"HR Crystal Screen Cryo - 9","Ammonium Acetate",,"0.17 M","Sodium Citrate tribasic dihydrate","0.085 M",5.6,"PEG 4000","25.5% (w/v)","Glycerol Anhydrous","15% (v/v)",,,,
679,9_C0326,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","24% (w/v)",,,,,,
683,9_C0327,,"Lithium bromide",LiBr,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","24% (w/v)",,,,,,
687,9_C0328,,"Lithium bromide",LiBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","24% (w/v)",,,,,,
691,9_C0329,,"Lithium bromide",LiBr,"0.1 M",MES,"0.1 M",6,"PEG 20000","24% (w/v)",,,,,,
695,9_C0330,,"Lithium chloride",LiCl,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
699,9_C0331,,"Magnesium acetate",Mg(C2H3O2)2*4H2O,"0.1 M",MES,"0.1 M",6,"PEG 20000","24% (w/v)",,,,,,
703,9_C0332,,"Magnesium acetate",Mg(C2H3O2)2*4H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","24% (w/v)",,,,,,
707,9_C0333,,"Magnesium acetate",Mg(C2H3O2)2*4H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
711,9_C0334,,"Magnesium chloride hexahydrate",MgCl2*6H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
715,9_C0335,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
719,9_C0336,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",MES,"0.1 M",6,"PEG 20000","12% (w/v)",,,,,,
867,9_C0337,,"Magnesium sulfate heptahydrate",MgSO4*7H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","12% (w/v)",,,,,,
871,9_C0338,,"Potassium acetate",KC2H3O2,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","24% (w/v)",,,,,,
875,9_C0339,,"Potassium bromide",KBr,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","24% (w/v)",,,,,,
879,9_C0340,,"Potassium bromide",KBr,"0.1 M",MES,"0.1 M",6,"PEG 20000","24% (w/v)",,,,,,
883,9_C0341,,"Potassium carbonate",K2CO3,"0.1 M",MES,"0.1 M",6,"PEG 20000","24% (w/v)",,,,,,
887,9_C0342,,"Potassium carbonate",K2CO3,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","24% (w/v)",,,,,,
891,9_C0343,,"Potassium chloride",KCl,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
895,9_C0344,,"Potassium chloride",KCl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","24% (w/v)",,,,,,
899,9_C0345,,"Potassium chloride",KCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","24% (w/v)",,,,,,
903,9_C0346,,"Potassium nitrate",KNO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","24% (w/v)",,,,,,
907,9_C0347,,"Potassium nitrate",KNO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
911,9_C0348,,"Potassium nitrate",KNO3,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","24% (w/v)",,,,,,
1059,9_C0349,,"Potassium phosphate-monobasic",KH2PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","24% (w/v)",,,,,,
1063,9_C0350,,"Potassium thiocyanate",KSCN,"0.1 M",MES,"0.1 M",6,"PEG 20000","24% (w/v)",,,,,,
1067,9_C0351,,"Potassium thiocyanate",KSCN,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","24% (w/v)",,,,,,
1071,9_C0352,,"Potassium thiocyanate",KSCN,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
1075,9_C0353,,"Rubidium chloride",RbCl,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","24% (w/v)",,,,,,
1079,9_C0354,,"Rubidium chloride",RbCl,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
1083,9_C0355,,"Rubidium chloride",RbCl,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","24% (w/v)",,,,,,
1087,9_C0356,,"Sodium bromide",NaBr,"0.1 M",MES,"0.1 M",6,"PEG 20000","24% (w/v)",,,,,,
1091,9_C0357,,"Sodium bromide",NaBr,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
1095,9_C0358,,"Sodium chloride",NaCl,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","24% (w/v)",,,,,,
1099,9_C0359,,"Sodium chloride",NaCl,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
1103,9_C0360,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","24% (w/v)",,,,,,
1251,9_C0361,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","24% (w/v)",,,,,,
1255,9_C0362,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","24% (w/v)",,,,,,
1259,9_C0363,,"Sodium molybdate dihydrate",Na2MoO4*2H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","24% (w/v)",,,,,,
1263,9_C0364,,"Sodium nitrate",NaNO3,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","24% (w/v)",,,,,,
1267,9_C0365,,"Sodium nitrate",NaNO3,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","24% (w/v)",,,,,,
1271,9_C0366,,"Sodium nitrate",NaNO3,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","24% (w/v)",,,,,,
1275,9_C0367,,"Sodium nitrate",NaNO3,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
1279,9_C0368,,"Sodium phosphate-monobasic",NaH2PO4*H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
1283,9_C0369,,"Sodium phosphate-monobasic",NaH2PO4*H2O,"0.1 M",CAPS,"0.1 M",10,"PEG 20000","24% (w/v)",,,,,,
1287,9_C0370,,"Sodium thiosulfate pentahydrate",Na2S2O3*5H2O,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
1291,9_C0371,,"Zinc acetate",Zn(C2H3O2)2,"0.1 M",MES,"0.1 M",6,"PEG 20000","24% (w/v)",,,,,,
1295,9_C0372,"HR Crystal Screen Cryo - 10","Ammonium Acetate",,0.17M,"Sodium Acetate trihydrate",0.085M,4.6,"PEG 4000","25.5% (w/v)","Glycerol Anhydrous","15% (v/v)",,,,
1443,9_C0373,"HR Crystal Screen Cryo - 11",,,,"Sodium Citrate tribasic dihydrate",0.07M,5.6,"Ammonium Phosphate monobasic",0.7M,"Glycerol Anhydrous","30% (v/v)",,,,
1447,9_C0374,"HR Crystal Screen Cryo - 12","Magnesium chloride hexahydrate",,0.18M,HEPES-Na,0.09M,7.5,Iso-Propanol,"27% (v/v)","Glycerol Anhydrous","10% (v/v)",,,,
1451,9_C0375,"HR Crystal Screen Cryo - 13","Sodium Citrate tribasic dihydrate",,0.2M,"Tris Hydrochloride",0.1M,8.5,"PEG 400","30% (v/v)",,,,,,
1455,9_C0376,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M",Tris,"0.1 M",8,"PEG 20000","12% (w/v)",,,,,,
1459,9_C0377,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
1463,9_C0378,,"Cobalt sulfate heptahydrate",CoSO4*7H2O,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
1467,9_C0379,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M",HEPES,"0.1 M",7.5,"PEG 20000","24% (w/v)",,,,,,
1471,9_C0380,,"Lithium sulfate monohydrate",Li2SO4*H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","24% (w/v)",,,,,,
1475,9_C0381,"HR Crystal Screen Cryo - 14","Calcium chloride dihydrate",,0.19M,HEPES-Na,0.095M,7.5,"PEG 400","26.6% (v/v)","Glycerol Anhydrous","5% (v/v)",,,,
1479,9_C0382,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","12% (w/v)",,,,,,
1483,9_C0383,,"Potassium phosphate-tribasic",K3PO4,"0.1 M","Sodium Citrate","0.1 M",4.2,"PEG 20000","12% (w/v)",,,,,,
1487,9_C0384,"HR Crystal Screen Cryo - 15","Ammonium Sulfate",,0.17M,"Sodium Cacodylate trihydrate",0.085M,6.5,"PEG 8000","25.5% (w/v)","Glycerol Anhydrous","15% (v/v)",,,,
49,9_C0385,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 20000","24% (w/v)",,,,,,
53,9_C0386,,"Ammonium thiocyanate",NH4SCN,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
57,9_C0387,"HR Crystal Screen Cryo - 16",,,,HEPES-Na,0.075M,7.5,"Lithium sulfate monohydrate",1.125M,"Glycerol Anhydrous","25% (v/v)",,,,
61,9_C0388,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",Tris,"0.1 M",8,"PEG 20000","24% (w/v)",,,,,,
65,9_C0389,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M",TAPS,"0.1 M",9,"PEG 20000","24% (w/v)",,,,,,
69,9_C0390,,"Magnesium nitrate hexahydrate",Mg(NO3)2*6H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 20000","24% (w/v)",,,,,,
73,9_C0391,,"Ammonium bromide",NH4Br,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
77,9_C0392,,"Ammonium bromide",NH4Br,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
81,9_C0393,,"Ammonium chloride",NH4Cl,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
85,9_C0394,,"Ammonium nitrate",NH4NO3,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
89,9_C0395,,"Ammonium nitrate",NH4NO3,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
93,9_C0396,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
241,9_C0397,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
245,9_C0398,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
249,9_C0399,,"Ammonium phosphate-monobasic",NH4H2PO4,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
253,9_C0400,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
257,9_C0401,,"Ammonium phosphate-dibasic",(NH4)2HPO4,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
261,9_C0402,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
265,9_C0403,,"Ammonium sulfate",(NH4)2SO4,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
269,9_C0404,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
273,9_C0405,,"Calcium acetate",Ca(C2H3O2)2,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
277,9_C0406,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
281,9_C0407,,"Calcium chloride dihydrate",CaCl2*2H2O,"0.1 M","Bis-Tris Propane","0.1 M",7,"PEG 8000","20% (w/v)",,,,,,
285,9_C0408,,"Lithium bromide",LiBr,"0.1 M","Sodium Acetate","0.1 M",5,"PEG 8000","20% (w/v)",,,,,,
433,9_C0409,,"Lithium bromide",LiBr,"0.1 M",CAPS,"0.1 M",10,"PEG 8000","20% (w/v)",,,,,,
437,9_C0410,,"Lithium bromide",LiBr,"0.1 M",HEPES,"0.1 M",7.5,"PEG 8000","20% (w/v)",,,,,,
441,9_C0411,,"Lithium chloride",LiCl,"0.1 M",Tris,"0.1 M",8,"PEG 8000","20% (w/v)",,,,,,
445,9_C0412,,"Lithium chloride",LiCl,"0.1 M",TAPS,"0.1 M",9,"PEG 8000","20% (w/v)",,,,,,
449,9_C0413,,"Magnesium acetate",Mg(C2H3O2)2*4H2O,"0.1 M",MES,"0.1 M",6,"PEG 8000","20% (w/v)",,,,,,
