"Composite List",,,,,,,,,,,,,,,,
"Well position in plate","Cocktail #","Commercial Code","Chemical Additive","Chemical Formula",Concentration,"Chemical Additive",Concentration,pH,"Chemical Additive",Concentration,"Chemical Additive",Concentration,,,,
1281,M3_0177,,"Potassium Chloride",KCl,"0.4 M",HEPES,"0.1 M",7,"PEG 400","20% (v/v)",,,,,,
1285,M3_0178,,"Potassium Chloride",KCl,"0.4 M",HEPES,"0.1 M",7,"PEG 400","30% (v/v)",,,,,,
1289,M3_0179,,"Potassium Chloride",KCl,"0.4 M",HEPES,"0.1 M",7,"PEG 400","40% (v/v)",,,,,,
1293,M3_0180,,"Potassium Chloride",KCl,"0.4 M",HEPES,"0.1 M",7,"PEG 400","50% (v/v)",,,,,,
1441,M3_0181,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 400","20% (v/v)",,,,,,
1445,M3_0182,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 400","30% (v/v)",,,,,,
1449,M3_0183,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 400","40% (v/v)",,,,,,
1453,M3_0184,,"Sodium Chloride",NaCl,"0.1 M",HEPES,"0.1 M",7,"PEG 400","60% (v/v)",,,,,,
1457,M3_0185,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 400","20% (v/v)",,,,,,
1461,M3_0186,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 400","30% (v/v)",,,,,,
1465,M3_0187,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 400","40% (v/v)",,,,,,
1469,M3_0188,,"Sodium Chloride",NaCl,"0.2 M",HEPES,"0.1 M",7,"PEG 400","60% (v/v)",,,,,,
1473,M3_0189,,"Sodium Chloride",NaCl,"0.4 M",HEPES,"0.1 M",7,"PEG 400","20% (v/v)",,,,,,
1477,M3_0190,,"Sodium Chloride",NaCl,"0.4 M",HEPES,"0.1 M",7,"PEG 400","30% (v/v)",,,,,,
1481,M3_0191,,"Sodium Chloride",NaCl,"0.4 M",HEPES,"0.1 M",7,"PEG 400","40% (v/v)",,,,,,
1485,M3_0192,,"Sodium Chloride",NaCl,"0.4 M",HEPES,"0.1 M",7,"PEG 400","60% (v/v)",,,,,,
3,M3_0193,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
7,M3_0194,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","28% (v/v)",,,,,,
11,M3_0195,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","36% (v/v)",,,,,,
15,M3_0196,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
19,M3_0197,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","28% (v/v)",,,,,,
23,M3_0198,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","18% (v/v)",,,,,,
27,M3_0199,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
31,M3_0200,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 400","28% (v/v)",,,,,,
35,M3_0201,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.3 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
39,M3_0202,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
43,M3_0203,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","14% (v/v)",,,,,,
47,M3_0204,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
195,M3_0205,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","15% (v/v)",,,,,,
199,M3_0206,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","25% (v/v)",,,,,,
203,M3_0207,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.5 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
207,M3_0208,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.25 M",TRIS,"0.1 M",8.5,"PEG 400","14% (v/v)",,,,,,
211,M3_0209,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.5 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
215,M3_0210,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.5 M",TRIS,"0.1 M",8.5,"PEG 400","15% (v/v)",,,,,,
219,M3_0211,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.25 M",TRIS,"0.1 M",8.5,"PEG 400","12.5% (v/v)",,,,,,
223,M3_0212,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
227,M3_0213,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 400","28% (v/v)",,,,,,
231,M3_0214,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 400","36% (v/v)",,,,,,
235,M3_0215,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M",TRIS,"0.1 M",8.5,"PEG 400","50% (v/v)",,,,,,
239,M3_0216,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.025 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
387,M3_0217,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
391,M3_0218,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
395,M3_0219,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
399,M3_0220,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 400","50% (v/v)",,,,,,
403,M3_0221,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
407,M3_0222,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
411,M3_0223,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
415,M3_0224,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
419,M3_0225,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 400","50% (v/v)",,,,,,
423,M3_0226,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
427,M3_0227,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
431,M3_0228,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
579,M3_0229,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
583,M3_0230,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 400","50% (v/v)",,,,,,
587,M3_0231,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
591,M3_0232,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
595,M3_0233,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
599,M3_0234,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
603,M3_0235,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 400","50% (v/v)",,,,,,
607,M3_0236,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",TRIS,"0.1 M",8.5,"PEG 400","60% (v/v)",,,,,,
611,M3_0237,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
615,M3_0238,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
619,M3_0239,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
623,M3_0240,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
771,M3_0241,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
775,M3_0242,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
779,M3_0243,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","50% (v/v)",,,,,,
783,M3_0244,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
787,M3_0245,,"Ammonium Sulfate ",(NH4)2SO4,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
791,M3_0246,,"Ammonium Sulfate ",(NH4)2SO4,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
795,M3_0247,,"Ammonium Sulfate ",(NH4)2SO4,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
799,M3_0248,,"Ammonium Sulfate ",(NH4)2SO4,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
803,M3_0249,,"Ammonium Sulfate ",(NH4)2SO4,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","15% (v/v)",,,,,,
807,M3_0250,,"Ammonium Sulfate ",(NH4)2SO4,"0.5 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
811,M3_0251,,"Ammonium Sulfate ",(NH4)2SO4,"0.5 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
815,M3_0252,,"Ammonium Sulfate ",(NH4)2SO4,"0.25 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
963,M3_0253,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
967,M3_0254,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
971,M3_0255,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
975,M3_0256,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.1 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
979,M3_0257,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
983,M3_0258,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
987,M3_0259,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
991,M3_0260,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.2 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
995,M3_0261,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
999,M3_0262,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
1003,M3_0263,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
1007,M3_0264,,"Calcium Chloride dihydrate","CaCl2 ∙ 2H2O","0.4 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
1155,M3_0265,,"Potassium Chloride",KCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
1159,M3_0266,,"Potassium Chloride",KCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
1163,M3_0267,,"Potassium Chloride",KCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
1167,M3_0268,,"Potassium Chloride",KCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","50% (v/v)",,,,,,
1171,M3_0269,,"Potassium Chloride",KCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
1175,M3_0270,,"Potassium Chloride",KCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
1179,M3_0271,,"Potassium Chloride",KCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
1183,M3_0272,,"Potassium Chloride",KCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","50% (v/v)",,,,,,
1187,M3_0273,,"Potassium Chloride",KCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
1191,M3_0274,,"Potassium Chloride",KCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
1195,M3_0275,,"Potassium Chloride",KCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
1199,M3_0276,,"Potassium Chloride",KCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","50% (v/v)",,,,,,
1347,M3_0277,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
1351,M3_0278,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
1355,M3_0279,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
1359,M3_0280,,"Sodium Chloride",NaCl,"0.1 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
1363,M3_0281,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
1367,M3_0282,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
1371,M3_0283,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
1375,M3_0284,,"Sodium Chloride",NaCl,"0.2 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
1379,M3_0285,,"Sodium Chloride",NaCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","20% (v/v)",,,,,,
1383,M3_0286,,"Sodium Chloride",NaCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","30% (v/v)",,,,,,
1387,M3_0287,,"Sodium Chloride",NaCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","40% (v/v)",,,,,,
1391,M3_0288,,"Sodium Chloride",NaCl,"0.4 M",TRIS,"0.1 M",8.5,"PEG 400","10% (v/v)",,,,,,
99,M3_0289,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
103,M3_0290,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
107,M3_0291,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","28% (w/v)",,,,,,
111,M3_0292,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","34% (w/v)",,,,,,
115,M3_0293,,"Ammonium Sulfate ",(NH4)2SO4,"0.025 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","10% (w/v)",,,,,,
119,M3_0294,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
123,M3_0295,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
127,M3_0296,,"Ammonium Sulfate ",(NH4)2SO4,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","14% (w/v)",,,,,,
131,M3_0297,,"Ammonium Sulfate ",(NH4)2SO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","17% (w/v)",,,,,,
135,M3_0298,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","10% (w/v)",,,,,,
139,M3_0299,,"Ammonium Sulfate ",(NH4)2SO4,"0.25 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","10% (w/v)",,,,,,
143,M3_0300,,"Ammonium Sulfate ",(NH4)2SO4,"0.25 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","14% (w/v)",,,,,,
291,M3_0301,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
295,M3_0302,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
299,M3_0303,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","24% (w/v)",,,,,,
303,M3_0304,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","28% (w/v)",,,,,,
307,M3_0305,,"Ammonium Sulfate ",(NH4)2SO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","34% (w/v)",,,,,,
311,M3_0306,,"Ammonium Sulfate ",(NH4)2SO4,0.025M,"Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
315,M3_0307,,"Sodium Chloride",NaCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
319,M3_0308,,"Sodium Chloride",NaCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
323,M3_0309,,"Sodium Chloride",NaCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","24% (w/v)",,,,,,
327,M3_0310,,"Sodium Chloride",NaCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","28% (w/v)",,,,,,
331,M3_0311,,"Sodium Chloride",NaCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","34% (w/v)",,,,,,
335,M3_0312,,"Sodium Chloride",NaCl,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","40% (w/v)",,,,,,
483,M3_0313,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
487,M3_0314,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
491,M3_0315,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","28% (w/v)",,,,,,
495,M3_0316,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","34% (w/v)",,,,,,
499,M3_0317,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.025 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
503,M3_0318,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
507,M3_0319,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
511,M3_0320,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","28% (w/v)",,,,,,
515,M3_0321,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","17% (w/v)",,,,,,
519,M3_0322,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","10% (w/v)",,,,,,
523,M3_0323,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.15 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","10% (w/v)",,,,,,
527,M3_0324,,"Ammonium Phosphate-dibasic",(NH4)2HPO4,"0.15 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","14% (w/v)",,,,,,
675,M3_0325,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",MES,"0.1 M",6,"PEG 4000","16% (w/v)",,,,,,
679,M3_0326,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
683,M3_0327,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",MES,"0.1 M",6,"PEG 4000","28% (w/v)",,,,,,
687,M3_0328,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",MES,"0.1 M",6,"PEG 4000","34% (w/v)",,,,,,
691,M3_0329,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.05 M",MES,"0.1 M",6,"PEG 4000","40% (w/v)",,,,,,
695,M3_0330,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",MES,"0.1 M",6,"PEG 4000","16% (w/v)",,,,,,
699,M3_0331,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
703,M3_0332,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.1 M",MES,"0.1 M",6,"PEG 4000","28% (w/v)",,,,,,
707,M3_0333,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.025 M",MES,"0.1 M",6,"PEG 4000","8.5% (w/v)",,,,,,
711,M3_0334,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.025 M",MES,"0.1 M",6,"PEG 4000","10% (w/v)",,,,,,
715,M3_0335,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.3 M",MES,"0.1 M",6,"PEG 4000","20% (w/v)",,,,,,
719,M3_0336,,"Magnesium Chloride hexahydrate","MgCl2 ∙ 6H2O","0.075 M",MES,"0.1 M",6,"PEG 4000","7% (w/v)",,,,,,
867,M3_0337,,"Sodium Phosophate monobasic",NaH2PO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
871,M3_0338,,"Sodium Phosophate monobasic",NaH2PO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","24% (w/v)",,,,,,
875,M3_0339,,"Sodium Phosophate monobasic",NaH2PO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","32% (w/v)",,,,,,
879,M3_0340,,"Sodium Phosophate monobasic",NaH2PO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
883,M3_0341,,"Sodium Phosophate monobasic",NaH2PO4,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
887,M3_0342,,"Sodium Phosophate monobasic",NaH2PO4,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","24% (w/v)",,,,,,
891,M3_0343,,"Sodium Phosophate monobasic",NaH2PO4,"0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","8% (w/v)",,,,,,
895,M3_0344,,"Sodium Phosophate monobasic",NaH2PO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
899,M3_0345,,"Sodium Phosophate monobasic",NaH2PO4,"0.4 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
903,M3_0346,,"Sodium Phosophate monobasic",NaH2PO4,"0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","12% (w/v)",,,,,,
907,M3_0347,,"Sodium Phosophate monobasic",NaH2PO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","8% (w/v)",,,,,,
911,M3_0348,,"Sodium Phosophate monobasic",NaH2PO4,"0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","9.5% (w/v)",,,,,,
1059,M3_0349,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
1063,M3_0350,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","24% (w/v)",,,,,,
1067,M3_0351,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.1 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","32% (w/v)",,,,,,
1071,M3_0352,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.05 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","20% (w/v)",,,,,,
1075,M3_0353,,"Lithium Sulfate monohydrate","Li2SO4 ∙ H2O","0.2 M","Sodium Citrate","0.1 M",5.6,"PEG 4000","16% (w/v)",,,,,,
